NO;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan-desa;nilai_idm;status_idm
1;15;JAMBI;1501;150101;1501012001;0,6689;BERKEMBANG
2;15;JAMBI;1501;150101;1501012002;0,5863;TERTINGGAL
3;15;JAMBI;1501;150101;1501012003;0,8478;MANDIRI
4;15;JAMBI;1501;150101;1501012005;0,553;TERTINGGAL
5;15;JAMBI;1501;150101;1501012006;0,6552;BERKEMBANG
6;15;JAMBI;1501;150101;1501012011;0,6651;BERKEMBANG
7;15;JAMBI;1501;150101;1501012012;0,5968;TERTINGGAL
8;15;JAMBI;1501;150101;1501012013;0,6513;BERKEMBANG
9;15;JAMBI;1501;150101;1501012016;0,6048;BERKEMBANG
10;15;JAMBI;1501;150101;1501012018;0,7044;BERKEMBANG
11;15;JAMBI;1501;150101;1501012019;0,627;BERKEMBANG
12;15;JAMBI;1501;150102;1501022001;0,6735;BERKEMBANG
13;15;JAMBI;1501;150102;1501022002;0,7219;MAJU
14;15;JAMBI;1501;150102;1501022003;0,7383;MAJU
15;15;JAMBI;1501;150102;1501022004;0,6924;BERKEMBANG
16;15;JAMBI;1501;150102;1501022005;0,651;BERKEMBANG
17;15;JAMBI;1501;150102;1501022006;0,683;BERKEMBANG
18;15;JAMBI;1501;150102;1501022007;0,6343;BERKEMBANG
19;15;JAMBI;1501;150102;1501022008;0,7067;BERKEMBANG
20;15;JAMBI;1501;150102;1501022013;0,6479;BERKEMBANG
21;15;JAMBI;1501;150102;1501022014;0,6348;BERKEMBANG
22;15;JAMBI;1501;150102;1501022015;0,6137;BERKEMBANG
23;15;JAMBI;1501;150102;1501022016;0,6617;BERKEMBANG
24;15;JAMBI;1501;150102;1501022018;0,6625;BERKEMBANG
25;15;JAMBI;1501;150104;1501042008;0,6375;BERKEMBANG
26;15;JAMBI;1501;150104;1501042009;0,6244;BERKEMBANG
27;15;JAMBI;1501;150104;1501042010;0,647;BERKEMBANG
28;15;JAMBI;1501;150104;1501042011;0,6267;BERKEMBANG
29;15;JAMBI;1501;150104;1501042012;0,6603;BERKEMBANG
30;15;JAMBI;1501;150104;1501042013;0,6659;BERKEMBANG
31;15;JAMBI;1501;150104;1501042014;0,6643;BERKEMBANG
32;15;JAMBI;1501;150104;1501042026;0,6751;BERKEMBANG
33;15;JAMBI;1501;150104;1501042028;0,6249;BERKEMBANG
34;15;JAMBI;1501;150104;1501042029;0,7587;MAJU
35;15;JAMBI;1501;150104;1501042030;0,7683;MAJU
36;15;JAMBI;1501;150104;1501042031;0,636;BERKEMBANG
37;15;JAMBI;1501;150104;1501042033;0,6452;BERKEMBANG
38;15;JAMBI;1501;150104;1501042034;0,6003;BERKEMBANG
39;15;JAMBI;1501;150105;1501052002;0,7597;MAJU
40;15;JAMBI;1501;150105;1501052004;0,6717;BERKEMBANG
41;15;JAMBI;1501;150105;1501052012;0,7278;MAJU
42;15;JAMBI;1501;150105;1501052013;0,8822;MANDIRI
43;15;JAMBI;1501;150105;1501052014;0,6833;BERKEMBANG
44;15;JAMBI;1501;150105;1501052015;0,6397;BERKEMBANG
45;15;JAMBI;1501;150105;1501052016;0,6611;BERKEMBANG
46;15;JAMBI;1501;150105;1501052018;0,66;BERKEMBANG
47;15;JAMBI;1501;150105;1501052022;0,7594;MAJU
48;15;JAMBI;1501;150105;1501052024;0,7087;MAJU
49;15;JAMBI;1501;150105;1501052029;0,6968;BERKEMBANG
50;15;JAMBI;1501;150105;1501052035;0,7625;MAJU
51;15;JAMBI;1501;150105;1501052036;0,7587;MAJU
52;15;JAMBI;1501;150105;1501052037;0,8392;MANDIRI
53;15;JAMBI;1501;150105;1501052038;0,7124;MAJU
54;15;JAMBI;1501;150105;1501052039;0,733;MAJU
55;15;JAMBI;1501;150106;1501062010;0,631;BERKEMBANG
56;15;JAMBI;1501;150106;1501062011;0,6432;BERKEMBANG
57;15;JAMBI;1501;150106;1501062012;0,6187;BERKEMBANG
58;15;JAMBI;1501;150106;1501062013;0,6246;BERKEMBANG
59;15;JAMBI;1501;150106;1501062014;0,6535;BERKEMBANG
60;15;JAMBI;1501;150106;1501062015;0,6122;BERKEMBANG
61;15;JAMBI;1501;150106;1501062016;0,5843;TERTINGGAL
62;15;JAMBI;1501;150106;1501062017;0,609;BERKEMBANG
63;15;JAMBI;1501;150106;1501062018;0,7844;MAJU
64;15;JAMBI;1501;150106;1501062019;0,6681;BERKEMBANG
65;15;JAMBI;1501;150106;1501062039;0,6137;BERKEMBANG
66;15;JAMBI;1501;150106;1501062040;0,636;BERKEMBANG
67;15;JAMBI;1501;150106;1501062041;0,6192;BERKEMBANG
68;15;JAMBI;1501;150106;1501062042;0,63;BERKEMBANG
69;15;JAMBI;1501;150106;1501062043;0,7297;MAJU
70;15;JAMBI;1501;150107;1501072004;0,6886;BERKEMBANG
71;15;JAMBI;1501;150107;1501072006;0,6621;BERKEMBANG
72;15;JAMBI;1501;150107;1501072007;0,6979;BERKEMBANG
73;15;JAMBI;1501;150107;1501072008;0,6846;BERKEMBANG
74;15;JAMBI;1501;150107;1501072009;0,7051;BERKEMBANG
75;15;JAMBI;1501;150107;1501072010;0,6449;BERKEMBANG
76;15;JAMBI;1501;150107;1501072011;0,6606;BERKEMBANG
77;15;JAMBI;1501;150107;1501072013;0,6646;BERKEMBANG
78;15;JAMBI;1501;150107;1501072014;0,6384;BERKEMBANG
79;15;JAMBI;1501;150108;1501082001;0,7792;MAJU
80;15;JAMBI;1501;150108;1501082002;0,6754;BERKEMBANG
81;15;JAMBI;1501;150108;1501082003;0,739;MAJU
82;15;JAMBI;1501;150108;1501082004;0,7106;MAJU
83;15;JAMBI;1501;150108;1501082005;0,6773;BERKEMBANG
84;15;JAMBI;1501;150108;1501082006;0,6419;BERKEMBANG
85;15;JAMBI;1501;150108;1501082007;0,7543;MAJU
86;15;JAMBI;1501;150108;1501082008;0,7417;MAJU
87;15;JAMBI;1501;150108;1501082012;0,7097;MAJU
88;15;JAMBI;1501;150108;1501082013;0,7384;MAJU
89;15;JAMBI;1501;150108;1501082018;0,7556;MAJU
90;15;JAMBI;1501;150108;1501082019;0,8779;MANDIRI
91;15;JAMBI;1501;150108;1501082022;0,7821;MAJU
92;15;JAMBI;1501;150108;1501082023;0,7214;MAJU
93;15;JAMBI;1501;150108;1501082025;0,7841;MAJU
94;15;JAMBI;1501;150108;1501082026;0,7384;MAJU
95;15;JAMBI;1501;150108;1501082027;0,753;MAJU
96;15;JAMBI;1501;150108;1501082028;0,7565;MAJU
97;15;JAMBI;1501;150109;1501092010;0,7538;MAJU
98;15;JAMBI;1501;150109;1501092011;0,8411;MANDIRI
99;15;JAMBI;1501;150109;1501092012;0,9065;MANDIRI
100;15;JAMBI;1501;150109;1501092013;0,7929;MAJU
101;15;JAMBI;1501;150109;1501092014;0,6732;BERKEMBANG
102;15;JAMBI;1501;150109;1501092015;0,7444;MAJU
103;15;JAMBI;1501;150109;1501092016;0,8024;MAJU
104;15;JAMBI;1501;150109;1501092017;0,6644;BERKEMBANG
105;15;JAMBI;1501;150109;1501092022;0,707;BERKEMBANG
106;15;JAMBI;1501;150109;1501092024;0,7329;MAJU
107;15;JAMBI;1501;150109;1501092025;0,9476;MANDIRI
108;15;JAMBI;1501;150109;1501092030;0,6641;BERKEMBANG
109;15;JAMBI;1501;150109;1501092038;0,8187;MANDIRI
110;15;JAMBI;1501;150109;1501092039;0,8535;MANDIRI
111;15;JAMBI;1501;150109;1501092041;0,5968;TERTINGGAL
112;15;JAMBI;1501;150109;1501092042;0,8225;MANDIRI
113;15;JAMBI;1501;150109;1501092043;0,8798;MANDIRI
114;15;JAMBI;1501;150109;1501092045;0,9065;MANDIRI
115;15;JAMBI;1501;150109;1501092047;0,7005;BERKEMBANG
116;15;JAMBI;1501;150109;1501092048;0,739;MAJU
117;15;JAMBI;1501;150109;1501092049;0,7016;BERKEMBANG
118;15;JAMBI;1501;150111;1501112001;0,7073;MAJU
119;15;JAMBI;1501;150111;1501112002;0,7671;MAJU
120;15;JAMBI;1501;150111;1501112003;0,7559;MAJU
121;15;JAMBI;1501;150111;1501112004;0,7051;BERKEMBANG
122;15;JAMBI;1501;150111;1501112005;0,6684;BERKEMBANG
123;15;JAMBI;1501;150111;1501112006;0,6454;BERKEMBANG
124;15;JAMBI;1501;150111;1501112007;0,7792;MAJU
125;15;JAMBI;1501;150111;1501112008;0,7816;MAJU
126;15;JAMBI;1501;150111;1501112009;0,7054;BERKEMBANG
127;15;JAMBI;1501;150111;1501112010;0,6586;BERKEMBANG
128;15;JAMBI;1501;150111;1501112011;0,694;BERKEMBANG
129;15;JAMBI;1501;150111;1501112012;0,6946;BERKEMBANG
130;15;JAMBI;1501;150111;1501112014;0,707;BERKEMBANG
131;15;JAMBI;1501;150111;1501112015;0,6471;BERKEMBANG
132;15;JAMBI;1501;150111;1501112018;0,7125;MAJU
133;15;JAMBI;1501;150111;1501112019;0,707;BERKEMBANG
134;15;JAMBI;1501;150111;1501112020;0,6697;BERKEMBANG
135;15;JAMBI;1501;150111;1501112021;0,8159;MANDIRI
136;15;JAMBI;1501;150111;1501112022;0,8044;MAJU
137;15;JAMBI;1501;150111;1501112023;0,6603;BERKEMBANG
138;15;JAMBI;1501;150111;1501112024;0,6844;BERKEMBANG
139;15;JAMBI;1501;150111;1501112025;0,6863;BERKEMBANG
140;15;JAMBI;1501;150111;1501112026;0,6768;BERKEMBANG
141;15;JAMBI;1501;150111;1501112027;0,6287;BERKEMBANG
142;15;JAMBI;1501;150111;1501112028;0,6197;BERKEMBANG
143;15;JAMBI;1501;150115;1501152001;0,7462;MAJU
144;15;JAMBI;1501;150115;1501152002;0,7038;BERKEMBANG
145;15;JAMBI;1501;150115;1501152003;0,7692;MAJU
146;15;JAMBI;1501;150115;1501152004;0,8251;MANDIRI
147;15;JAMBI;1501;150115;1501152005;0,6965;BERKEMBANG
148;15;JAMBI;1501;150115;1501152006;0,7633;MAJU
149;15;JAMBI;1501;150115;1501152007;0,7243;MAJU
150;15;JAMBI;1501;150115;1501152008;0,716;MAJU
151;15;JAMBI;1501;150115;1501152009;0,7017;BERKEMBANG
152;15;JAMBI;1501;150115;1501152010;0,6998;BERKEMBANG
153;15;JAMBI;1501;150115;1501152011;0,7332;MAJU
154;15;JAMBI;1501;150115;1501152012;0,7257;MAJU
155;15;JAMBI;1501;150115;1501152013;0,8484;MANDIRI
156;15;JAMBI;1501;150116;1501162001;0,7076;MAJU
157;15;JAMBI;1501;150116;1501162004;0,6784;BERKEMBANG
158;15;JAMBI;1501;150116;1501162005;0,7365;MAJU
159;15;JAMBI;1501;150116;1501162006;0,6267;BERKEMBANG
160;15;JAMBI;1501;150116;1501162007;0,7651;MAJU
161;15;JAMBI;1501;150116;1501162009;0,7283;MAJU
162;15;JAMBI;1501;150116;1501162010;0,6659;BERKEMBANG
163;15;JAMBI;1501;150116;1501162011;0,64;BERKEMBANG
164;15;JAMBI;1501;150116;1501162012;0,6952;BERKEMBANG
165;15;JAMBI;1501;150116;1501162013;0,774;MAJU
166;15;JAMBI;1501;150116;1501162014;0,7144;MAJU
167;15;JAMBI;1501;150116;1501162015;0,7368;MAJU
168;15;JAMBI;1501;150116;1501162016;0,7121;MAJU
169;15;JAMBI;1501;150116;1501162019;0,6346;BERKEMBANG
170;15;JAMBI;1501;150116;1501162021;0,671;BERKEMBANG
171;15;JAMBI;1501;150116;1501162024;0,6214;BERKEMBANG
172;15;JAMBI;1501;150116;1501162025;0,6587;BERKEMBANG
173;15;JAMBI;1501;150116;1501162028;0,7698;MAJU
174;15;JAMBI;1501;150116;1501162030;0,7135;MAJU
175;15;JAMBI;1501;150116;1501162033;0,6692;BERKEMBANG
176;15;JAMBI;1501;150116;1501162034;0,7129;MAJU
177;15;JAMBI;1501;150116;1501162035;0,6924;BERKEMBANG
178;15;JAMBI;1501;150116;1501162036;0,661;BERKEMBANG
179;15;JAMBI;1501;150116;1501162038;0,6886;BERKEMBANG
180;15;JAMBI;1501;150116;1501162039;0,7717;MAJU
181;15;JAMBI;1501;150116;1501162040;0,7441;MAJU
182;15;JAMBI;1501;150117;1501172001;0,7511;MAJU
183;15;JAMBI;1501;150117;1501172002;0,6557;BERKEMBANG
184;15;JAMBI;1501;150117;1501172003;0,7214;MAJU
185;15;JAMBI;1501;150117;1501172004;0,72;MAJU
186;15;JAMBI;1501;150117;1501172005;0,7181;MAJU
187;15;JAMBI;1501;150117;1501172006;0,7584;MAJU
188;15;JAMBI;1501;150117;1501172007;0,6565;BERKEMBANG
189;15;JAMBI;1501;150117;1501172008;0,7162;MAJU
190;15;JAMBI;1501;150117;1501172009;0,7668;MAJU
191;15;JAMBI;1501;150117;1501172010;0,7625;MAJU
192;15;JAMBI;1501;150117;1501172011;0,8371;MANDIRI
193;15;JAMBI;1501;150117;1501172012;0,6913;BERKEMBANG
194;15;JAMBI;1501;150117;1501172013;0,7533;MAJU
195;15;JAMBI;1501;150117;1501172014;0,6525;BERKEMBANG
196;15;JAMBI;1501;150117;1501172015;0,6841;BERKEMBANG
197;15;JAMBI;1501;150117;1501172016;0,6824;BERKEMBANG
198;15;JAMBI;1501;150117;1501172017;0,6971;BERKEMBANG
199;15;JAMBI;1501;150117;1501172018;0,664;BERKEMBANG
200;15;JAMBI;1501;150117;1501172019;0,7162;MAJU
201;15;JAMBI;1501;150117;1501172020;0,7603;MAJU
202;15;JAMBI;1501;150118;1501182001;0,7063;BERKEMBANG
203;15;JAMBI;1501;150118;1501182002;0,6057;BERKEMBANG
204;15;JAMBI;1501;150118;1501182003;0,7165;MAJU
205;15;JAMBI;1501;150118;1501182004;0,6363;BERKEMBANG
206;15;JAMBI;1501;150118;1501182005;0,6516;BERKEMBANG
207;15;JAMBI;1501;150118;1501182006;0,6116;BERKEMBANG
208;15;JAMBI;1501;150118;1501182007;0,6556;BERKEMBANG
209;15;JAMBI;1501;150118;1501182008;0,6235;BERKEMBANG
210;15;JAMBI;1501;150118;1501182009;0,5457;TERTINGGAL
211;15;JAMBI;1501;150118;1501182010;0,5765;TERTINGGAL
212;15;JAMBI;1501;150118;1501182011;0,6792;BERKEMBANG
213;15;JAMBI;1501;150118;1501182012;0,6997;BERKEMBANG
214;15;JAMBI;1501;150118;1501182013;0,5273;TERTINGGAL
215;15;JAMBI;1501;150118;1501182014;0,6202;BERKEMBANG
216;15;JAMBI;1501;150119;1501192001;0,7644;MAJU
217;15;JAMBI;1501;150119;1501192002;0,8151;MAJU
218;15;JAMBI;1501;150119;1501192003;0,9122;MANDIRI
219;15;JAMBI;1501;150119;1501192004;0,7317;MAJU
220;15;JAMBI;1501;150119;1501192005;0,8173;MANDIRI
221;15;JAMBI;1501;150119;1501192006;0,8194;MANDIRI
222;15;JAMBI;1501;150119;1501192007;0,7054;BERKEMBANG
223;15;JAMBI;1501;150119;1501192008;0,7995;MAJU
224;15;JAMBI;1501;150119;1501192009;0,713;MAJU
225;15;JAMBI;1501;150119;1501192010;0,7222;MAJU
226;15;JAMBI;1501;150119;1501192011;0,8189;MANDIRI
227;15;JAMBI;1501;150119;1501192012;0,8343;MANDIRI
228;15;JAMBI;1501;150119;1501192013;0,806;MAJU
229;15;JAMBI;1501;150119;1501192014;0,8525;MANDIRI
230;15;JAMBI;1501;150119;1501192015;0,7597;MAJU
231;15;JAMBI;1501;150119;1501192016;0,7946;MAJU
232;15;JAMBI;1501;150119;1501192017;0,7087;MAJU
233;15;JAMBI;1501;150120;1501202001;0,7229;MAJU
234;15;JAMBI;1501;150120;1501202002;0,7335;MAJU
235;15;JAMBI;1501;150120;1501202003;0,7873;MAJU
236;15;JAMBI;1501;150120;1501202004;0,7432;MAJU
237;15;JAMBI;1501;150120;1501202005;0,6935;BERKEMBANG
238;15;JAMBI;1501;150120;1501202006;0,7067;BERKEMBANG
239;15;JAMBI;1501;150120;1501202007;0,6902;BERKEMBANG
240;15;JAMBI;1501;150120;1501202008;0,6416;BERKEMBANG
241;15;JAMBI;1501;150120;1501202009;0,6854;BERKEMBANG
242;15;JAMBI;1501;150120;1501202010;0,6708;BERKEMBANG
243;15;JAMBI;1501;150120;1501202011;0,6394;BERKEMBANG
244;15;JAMBI;1501;150120;1501202012;0,6086;BERKEMBANG
245;15;JAMBI;1501;150120;1501202013;0,6471;BERKEMBANG
246;15;JAMBI;1501;150120;1501202014;0,6738;BERKEMBANG
247;15;JAMBI;1501;150120;1501202015;0,7032;BERKEMBANG
248;15;JAMBI;1501;150121;1501212001;0,6651;BERKEMBANG
249;15;JAMBI;1501;150121;1501212002;0,7021;BERKEMBANG
250;15;JAMBI;1501;150121;1501212003;0,7252;MAJU
251;15;JAMBI;1501;150121;1501212004;0,793;MAJU
252;15;JAMBI;1501;150121;1501212005;0,8252;MANDIRI
253;15;JAMBI;1501;150121;1501212006;0,7549;MAJU
254;15;JAMBI;1501;150121;1501212007;0,6379;BERKEMBANG
255;15;JAMBI;1501;150121;1501212008;0,6363;BERKEMBANG
256;15;JAMBI;1501;150121;1501212009;0,6346;BERKEMBANG
257;15;JAMBI;1501;150121;1501212010;0,6897;BERKEMBANG
258;15;JAMBI;1501;150121;1501212011;0,677;BERKEMBANG
259;15;JAMBI;1501;150121;1501212012;0,7295;MAJU
260;15;JAMBI;1501;150122;1501222001;0,6735;BERKEMBANG
261;15;JAMBI;1501;150122;1501222002;0,651;BERKEMBANG
262;15;JAMBI;1501;150122;1501222003;0,6416;BERKEMBANG
263;15;JAMBI;1501;150122;1501222004;0,6451;BERKEMBANG
264;15;JAMBI;1501;150122;1501222005;0,7381;MAJU
265;15;JAMBI;1501;150122;1501222006;0,7616;MAJU
266;15;JAMBI;1501;150122;1501222007;0,7497;MAJU
267;15;JAMBI;1501;150122;1501222008;0,7538;MAJU
268;15;JAMBI;1501;150122;1501222009;0,6921;BERKEMBANG
269;15;JAMBI;1501;150122;1501222010;0,7327;MAJU
270;15;JAMBI;1501;150122;1501222011;0,7146;MAJU
271;15;JAMBI;1501;150122;1501222012;0,6587;BERKEMBANG
272;15;JAMBI;1501;150123;1501232001;0,7086;MAJU
273;15;JAMBI;1501;150123;1501232002;0,7108;MAJU
274;15;JAMBI;1501;150123;1501232003;0,7148;MAJU
275;15;JAMBI;1501;150123;1501232004;0,7086;MAJU
276;15;JAMBI;1501;150123;1501232005;0,7113;MAJU
277;15;JAMBI;1501;150123;1501232006;0,7132;MAJU
278;15;JAMBI;1501;150123;1501232007;0,7224;MAJU
279;15;JAMBI;1501;150123;1501232008;0,733;MAJU
280;15;JAMBI;1501;150123;1501232009;0,7186;MAJU
281;15;JAMBI;1501;150123;1501232010;0,8359;MANDIRI
282;15;JAMBI;1501;150123;1501232011;0,7198;MAJU
283;15;JAMBI;1501;150123;1501232012;0,7559;MAJU
284;15;JAMBI;1501;150123;1501232013;0,8432;MANDIRI
285;15;JAMBI;1501;150123;1501232014;0,7744;MAJU
286;15;JAMBI;1502;150201;1502012001;0,5503;TERTINGGAL
287;15;JAMBI;1502;150201;1502012002;0,5746;TERTINGGAL
288;15;JAMBI;1502;150201;1502012003;0,6356;BERKEMBANG
289;15;JAMBI;1502;150201;1502012004;0,7324;MAJU
290;15;JAMBI;1502;150201;1502012005;0,7629;MAJU
291;15;JAMBI;1502;150201;1502012008;0,7503;MAJU
292;15;JAMBI;1502;150201;1502012009;0,7178;MAJU
293;15;JAMBI;1502;150201;1502012010;0,6603;BERKEMBANG
294;15;JAMBI;1502;150201;1502012011;0,8273;MANDIRI
295;15;JAMBI;1502;150201;1502012023;0,653;BERKEMBANG
296;15;JAMBI;1502;150201;1502012024;0,5937;TERTINGGAL
297;15;JAMBI;1502;150202;1502022004;0,7287;MAJU
298;15;JAMBI;1502;150202;1502022008;0,6521;BERKEMBANG
299;15;JAMBI;1502;150202;1502022012;0,7559;MAJU
300;15;JAMBI;1502;150202;1502022024;0,8381;MANDIRI
301;15;JAMBI;1502;150203;1502032004;0,6954;BERKEMBANG
302;15;JAMBI;1502;150203;1502032007;0,6922;BERKEMBANG
303;15;JAMBI;1502;150203;1502032008;0,7021;BERKEMBANG
304;15;JAMBI;1502;150203;1502032009;0,7075;MAJU
305;15;JAMBI;1502;150203;1502032010;0,769;MAJU
