id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;koperasi;no badan hukum;tanggal badan hukum;email;website;aktif;ketua;bentuk koperasi;jenis koperasi;kelompok koperasi;sektor usaha;klasifikasi;kesehatan;anggota pria;anggota wanita;tahun ind usaha;bulan;tahun
1;15;JAMBI;1571;157107;1571071004;Koperasi Akper;38/BH/IX/81;09/09/1981;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
2;15;JAMBI;1571;157107;1571091001;Koperasi Batangahri Pos;2/BH/II/98;02/02/1998;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
3;15;JAMBI;1571;157107;1507112005;Koperasi Berdikari;128/BH/IX/01;09/09/2001;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
4;15;JAMBI;1571;157107;1571071002;Koperasi Bima Sakti;722/BH/VIII/86;08/08/1986;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
5;15;JAMBI;1571;157107;-;Koperasi Karyawan Bina Karyawan;15/BH/KDK.56/98;01/01/1998;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
6;15;JAMBI;1571;157107;1571071002;Koperasi Karya Nakerdukpil;455.A/BH/XV/1987;01/01/1987;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
7;15;JAMBI;1571;157107;1571071004;Koperasi Karya Abadi ( P. Agama );1049/BH/VII/94;07/07/1994;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
8;15;JAMBI;1571;157107;1571071005;Koperasi Kenali Indah;803/BH/II/88;02/02/1988;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
9;15;JAMBI;1571;157107;-;Koperasi Jasa Keuangan Syariah Baitul Maal Wattamwil Al-Amanah;75/BH/KWK.5/IX/95;09/09/1995;-;-;FALSE;-;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam dan Pembiayaan Syariah;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
10;15;JAMBI;1571;157107;-;Koperasi AI Jannah;28/BH/VII/01;07/07/2001;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
11;15;JAMBI;1571;157107;1571071004;Koperasi Balitbangda;32/BH/IX/01;09/09/2001;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
12;15;JAMBI;1571;157107;1571071004;Koperasi Bdn Kes Bangsa;36/BH/X/02;10/10/2002;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
13;15;JAMBI;1571;157107;1571091001;Koperasi Beradat;31/BH/X/98;10/10/1998;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
14;15;JAMBI;1571;157107;1571071001;Koperasi Bhakti Abadi;16/BH/VI/00;06/06/2000;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Wredatama;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
15;15;JAMBI;1571;157107;1571071006;Koperasi Cempaka Mina;21/BH/KDK.56/X/98;03/10/1998;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Nelayan;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JANUARI;2023
16;15;JAMBI;1571;157107;-;Koperasi Dasa Dharma Ranting;6/BH/III/00;03/03/2000;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Veteran;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
17;15;JAMBI;1571;157107;1507112005;Koperasi Gita Wirausaha;63/BH/KDK.56/V/99;05/05/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
18;15;JAMBI;1571;157107;1571071012;Koperasi Harapan Maju;45/BH/KDK.56/IV/99;09/04/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JANUARI;2023
19;15;JAMBI;1571;157107;-;Koperasi Jaya Lestari;48/BH/KDK.56/IV/99;12/04/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
20;15;JAMBI;1571;157107;1571071002;Koperasi Jhudiramolfa;53/BH/KDK.56/IV/99;30/04/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JANUARI;2023
21;15;JAMBI;1571;157107;1571071001;Koperasi Karya Bangun Bangsa;65/BH/KDK.56/V/99;12/05/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
22;15;JAMBI;1571;157107;1571071005;Koperasi Karya Jasa Kota Jambi;30/BH/KDK.56/III/99;11/03/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
23;15;JAMBI;1571;157107;1571091001;Koperasi Karya Maju;36/BH/DISPERINDAGKOP/XI/2001;12/11/2001;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
24;15;JAMBI;1571;157107;1571071006;Koperasi Kenari Indah;107/BH/X/99;10/10/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Kepolisian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
25;15;JAMBI;1571;157107;-;Koperasi Mahatidana;8/BH/III/98;03/03/1998;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
26;15;JAMBI;1571;157107;1571071002;Koperasi Maju Jaya;4/BH/KDK.56/III/00;15/03/2000;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JANUARI;2023
27;15;JAMBI;1571;157107;1571071002;Koperasi Mayang Permai;51/BH/KDK.56/IV/99;29/04/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JANUARI;2023
28;15;JAMBI;1571;157107;1571091001;Koperasi Mekar Sari;02/BH/KDK.56/I/2001;03/01/2001;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
29;15;JAMBI;1571;157107;1571071006;Koperasi Mesjid Darus Salam;74/BH/VI/99;06/06/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Angkatan Darat;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
30;15;JAMBI;1571;157107;1571071006;Koperasi Mesjid Nurul Islam;69/BH/V/99;05/05/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kopinkra;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
31;15;JAMBI;1571;157107;1571071004;Koperasi Pedagang Sembako Jbi;6/BH/VIII/98;08/08/1998;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
32;15;JAMBI;1571;157107;1571071004;Koperasi Pinang Merah DPRD Kota;113/BH/XII/99;12/12/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
33;15;JAMBI;1571;157107;1571071002;Koperasi Putra Dhinar;83/BH/KDK.56/VII/99;03/07/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JANUARI;2023
34;15;JAMBI;1571;157107;-;Koperasi PWI;922/BH/VI/91;06/06/1991;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
35;15;JAMBI;1571;157107;-;Koperasi Rawasari;20/BH/X/98;10/10/1998;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
36;15;JAMBI;1571;157107;1507112005;Koperasi Rembulan;55/BH/KDK.56/I/99;05/01/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JANUARI;2023
37;15;JAMBI;1571;157107;1571071006;Koperasi Serba Guna;30/BH/IX/01;09/09/2001;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
38;15;JAMBI;1571;157107;1571071004;Koperasi Pegawai Negeri Serba Prima;73/BH/KWK.5/XII/94;27/05/1994;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
39;15;JAMBI;1571;157107;-;Koperasi Sri Makmur;110/BH/XI/99;11/11/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
40;15;JAMBI;1571;157107;1571071005;Koperasi Sumber Sari;03/BH/KDK.56/III/00;14/03/2000;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
41;15;JAMBI;1571;157107;-;Koperasi Tamas Perhub Prop Jbi;56/BH/I/99;01/01/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
42;15;JAMBI;1571;157107;1571071001;Koperasi Usaha Bersama;34/BH/X/02;10/10/2002;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
43;15;JAMBI;1571;157107;1571071004;Koperasi Usaha Muda Berdikari;112/BH/XII/99;12/12/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
44;15;JAMBI;1571;157107;1571071002;Koperasi Usaha Rakyat Terpadu;29/BH/X/00;23/10/2000;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
45;15;JAMBI;1571;157107;1571071002;Koperasi Wahana Ikaperta;54/BH/KDK.56/V/99;01/05/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JANUARI;2023
46;15;JAMBI;1571;157107;1571091001;Koperasi Wira Karya;50/BH/KDK.56/IV/99;24/04/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
47;15;JAMBI;1571;157107;-;Koperasi Sentral Jaya;25/BH/DISPERINDAGKOP/VI/2004;06/06/2004;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
48;15;JAMBI;1571;157107;1571071002;Koperasi Surya Anantakupa;22/BH/KDK.56/VI/2001;29/06/2001;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
49;15;JAMBI;1571;157107;-;Koperasi Koppeg Kota Jambi;03/BH/PAD/KDK.56/IV/2000;04/04/2000;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
50;15;JAMBI;1571;157107;1571071002;Koperasi Koprusindo;67/BH/V/99;05/05/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
51;15;JAMBI;1571;157107;-;Koperasi Wanita Wiratama Adikarya;01/BH/DISPERINDAGKOP/II/2007;02/02/2007;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
52;15;JAMBI;1571;157107;1571071002;Kowapi Kota Jambi;105/BH/X/99;10/10/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
53;15;JAMBI;1571;157107;1571091001;Kowina GP Anshor;13/BH/II/99;02/02/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
54;15;JAMBI;1571;157107;-;Koperasi Pegawai Negeri Bina Karya Ternak;55/BH/PAD/KWK.III/1996;01/01/1996;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
55;15;JAMBI;1571;157107;-;Koperasi Pegawai Negeri Karya Tani Dinas Pertanian;214/BH/PAD/KWK.S5/1996;01/01/1996;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
56;15;JAMBI;1571;157107;-;Koperasi Pegawai Negeri Makarti SMPN 18 Jambi;153/BH/PAD/KWK.5/IV/1996;04/04/1996;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
57;15;JAMBI;1571;157107;-;Koperasi Pegawai Negeri Rimbun Jaya;425/BH/XV/2001;01/01/2001;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
58;15;JAMBI;1571;157107;-;Koperasi Pegawai Negeri Semangat Bangun Praja Jambi;62/BH/KWK.S/XI/1994;11/11/1994;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
59;15;JAMBI;1571;157107;-;KPN RSUD Raden Mattaher;02/BH/PAD/KDK.5/IV/2000;04/04/2000;kpnrsudradenmattaher@gmail.com;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
60;15;JAMBI;1571;157107;-;Koperasi Pegawai Negeri SMA Negeri 11 Kota Jambi;36/BH/DISPERINDAGKOP/XII/2004;12/12/2004;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
61;15;JAMBI;1571;157107;-;Koperasi Pegawai Negeri SMAN 4 Jambi;462/BH/IV/XV/1992;01/01/1992;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
62;15;JAMBI;1571;157107;-;Koperasi Pegawai Negeri SMKN 3 Jambi;79/BH/PAD/KWK.5/III/1996;03/03/1996;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
63;15;JAMBI;1571;157107;-;Koperasi Pegawai Negeri SMPN 8 Jambi;550/BH/XI/1993;11/11/1993;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
64;15;JAMBI;1571;157107;-;Koperasi Serba Usaha Madukara;518/134/BH/40548/2005;01/01/2005;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
65;15;JAMBI;1571;157107;1571091001;Koperasi Kuala Tani;877/BH/XII/89;12/12/1989;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
66;15;JAMBI;1571;157107;1571091001;Koperasi Melati;26/BH/DISPERINDAGKOP/VI/2002;17/06/2002;tikanr13@gmail.com;-;TRUE;DRA. YETTY NURAENI;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;5;51;2021;JANUARI;2023
67;15;JAMBI;1571;157107;1571091001;Koperasi Mitra Usaha;67/BH/VI/01;06/06/2001;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
68;15;JAMBI;1571;157107;1571071012;Koperasi Nila Sari;163/BH/XI/95;11/11/1995;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
69;15;JAMBI;1571;157107;-;Koperasi Panca Mulya;31/BH/IX/97;09/09/1997;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
70;15;JAMBI;1571;157107;1571071004;Koperasi Pesona;39/BH/X/02;10/10/2002;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
71;15;JAMBI;1571;157107;1571071004;Koperasi Sapta Pesona Pariwisata;26/BH/VIII/97;08/08/1997;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kopinkra;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
72;15;JAMBI;1571;157107;1571071004;Koperasi SMUN 6;843/BH/XI/88;11/11/1988;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
73;15;JAMBI;1571;157107;1571071012;Koperasi SMUN 8;24/BH/V/97;05/05/1997;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
74;15;JAMBI;1571;157107;1571071012;Koperasi Sri Rezeki;487/BH/II/82;02/02/1982;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
75;15;JAMBI;1571;157107;1571071002;Koperasi STMN SMK;453/BH/VII/81;07/07/1981;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
76;15;JAMBI;1571;157107;-;Koperasi Teguh Mulya;74/BH/IX/95;09/09/1995;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
77;15;JAMBI;1571;157107;1571091001;Koperasi Wahana Marga Pertiwi;759/BH/IV/87;04/04/1987;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
78;15;JAMBI;1571;157107;1571071002;Koperasi Wisata Jambi;7/BH/III/00;03/03/2000;-;-;FALSE;-;Primer Kabupaten/Kota;Jasa;Kop. Wisata;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
79;15;JAMBI;1571;157107;1571071004;Koperasi Amerta;21/BH/KDK.56/III/99;03/03/1999;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
80;15;JAMBI;1571;157107;1571071004;Koperasi Pegawai Negeri Auditor;44/BH/DISPERINDAGKOP/XII/2004;12/12/2004;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
81;15;JAMBI;1571;157107;1571071005;Koperasi Bhakti Waji;11/BH/DISPERINDAGKOP/III/05;28/03/2005;-;-;FALSE;-;Primer Kabupaten/Kota;Jasa;Kop. Telkom;TRANSPORTASI DAN PERGUDANGAN;-;-;0;0;-;JANUARI;2023
82;15;JAMBI;1571;157107;1571091005;Koperasi Bina Mandiri Jaya;19/BH/DISPERINDAGKOP/2006;01/01/2006;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JANUARI;2023
83;15;JAMBI;1571;157107;1571071004;Koperasi Pegawai Negeri Karya Abadi;394/BH/PAD/KWK.5/IX/1996;04/09/1996;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
84;15;JAMBI;1571;157107;1571091001;Koperasi Kharisma;35/BH/DISPERINDAGKOP/X/2002;10/10/2002;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
85;15;JAMBI;1571;157107;1571071004;Koperasi Pegawai dipenda Kota Jambi;25/BH/KDK.56/VIII/2000;08/08/2000;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
86;15;JAMBI;1571;157107;1571071004;Koperasi Seba Prima;24/BH/KDK.56/VIII/00;08/08/2000;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JANUARI;2023
87;15;JAMBI;1571;157107;1571071004;Koperasi Karyawan Bhakti Askes;120/BH/PAD/KWK.5/X/1995;10/10/1995;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
88;15;JAMBI;1571;157107;1571071005;Koperasi Pondok Pesantren Al-Hidayah;91/BH/KWK.5/X/1995;09/10/1995;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
89;15;JAMBI;1571;157107;1571071004;Koperasi Pegawai Negeri KPKI;08/BH/PAD/KDK.56/2000;21/03/2000;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
90;15;JAMBI;1571;157107;1571091001;Koperasi Pegawai Negeri Keswa;585/BH/XV;17/08/1945;koperasikeswa!@gmail.com;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
91;15;JAMBI;1571;157107;1507112005;Koperasi Simpan Pinjam Bumi Sejahtera;11/BH/KWK.5/IX/00;09/09/2000;-;-;FALSE;-;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
92;15;JAMBI;1571;157107;-;Koperasi Muri Sama;619/BH/IX/90;09/09/1990;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
93;15;JAMBI;1571;157107;1571101004;Koperasi Porlin;63/BH/KDK.56/IV/1999;04/04/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
94;15;JAMBI;1571;157107;-;Koperasi Kencana Biru;942/BH/XV/1991;21/06/1991;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
95;15;JAMBI;1571;157107;-;Koperasi Karyawan PT Kageo;CK37/HT0301/TH2005;06/12/2005;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
96;15;JAMBI;1571;157107;-;Koperasi Pegawai Negeri Al-Amanah;26/BH/KDK.56/X/1998;21/04/1998;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
97;15;JAMBI;1571;157107;1571071004;Koperasi Pegawai Negeri Tri Sukses;11/BH/KDK.56/III/99;27/02/1999;-;-;FALSE;PONIMAN;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
98;15;JAMBI;1571;157107;-;Koperasi Pegawai Negeri KPKJ;166/BH/XV;21/03/1988;koperasipegawaijambi@gmail.com;-;TRUE;DRS. KHAIDIR;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;500;659;2020;JANUARI;2023
