no;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;nama_perusahaan;nib;tanggal_terbit_oss;status_penanaman_modal;flag_umk;uraian_jenis_perusahaan;alamat_perusahaan
264;15;JAMBI;1571;KOTA JAMBI;KHAMSA LATEEFA TOUR;2208230204764;08/22/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Thaib Fachruddin 
265;15;JAMBI;1507;TANJUNG JABUNG TIMUR;ETERNAL GLORY INDONESIAN;2308230105179;08/23/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Bahagia
266;15;JAMBI;1505;MUARO JAMBI;CANTIK FALAH ABADI;2308230135329;08/23/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Desa Tangkit Baru, Rt. 005
267;15;JAMBI;1571;KOTA JAMBI;POETRA UTAMA SEJAHTERA;2508230046119;08/25/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Tanjung Lumut
268;15;JAMBI;1505;MUARO JAMBI;SARGIMAN MAHADAYA EKSPOR;2708230017292;08/27/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Lrg. Melati
269;15;JAMBI;1571;KOTA JAMBI;QBAR PUTRA PERSADA;2808230048152;08/28/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. R. B. Siagian Komplek Pu No.02
270;15;JAMBI;1571;KOTA JAMBI;NUSANTARA PELITA ABADI;2908230058481;08/29/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl.Yulius Usman
271;15;JAMBI;1571;KOTA JAMBI;DIANFIA BERKAH UTAMA;2908230104954;08/29/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN; Jl. Syailendra
272;15;JAMBI;1507;TANJUNG JABUNG TIMUR;ALAM BARKAH MANDIRI;3008230010565;08/30/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Desa Pangkal Duri Ilir
273;15;JAMBI;1571;KOTA JAMBI;ALFI GOLDEN LIGHT KENALI;3008230055521;08/30/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Marsda Surya Dharma
274;15;JAMBI;1506;TANJUNG JABUNG BARAT;ANUGERAH SEMESTARAYA ABADI;3008230068494;08/30/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jln. Lintas Timur No.168 Simpang Rambutan
275;15;JAMBI;1571;KOTA JAMBI;SEROJA HARMONI SEJAHTERA;3008230136835;08/30/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jln. Syeich Mahmud Jl. Beradat No.Rt.16
276;15;JAMBI;1571;KOTA JAMBI;MUSLIM BUGAR INDONESIA;0109230094975;09/01/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Sersan Anwar Bay 
277;15;JAMBI;1572;Kota Sungai Penuh;KERINCI DAILY MEDIA;0109230134044;09/01/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Sungai Penuh
278;15;JAMBI;1509;TEBO;TAMAN RADIO HIJAU;0109230141207;09/01/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Stit
279;15;JAMBI;1571;KOTA JAMBI;DAWA NUANSA SEJAHTERA;0409230102005;09/04/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl.Ternate No.30
280;15;JAMBI;1505;MUARO JAMBI;SISI BAIK INDONESIA;0509230121876;09/05/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Darmapala
281;15;JAMBI;1571;KOTA JAMBI;PUSPITA NUR RAHMAN;0609230133072;09/06/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Perumahan Kebun Mas Mayang
282;15;JAMBI;1506;TANJUNG JABUNG BARAT;AGRO LESTARI JABUNG INDOGLOBAL;0709230054854;09/07/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Bawal
283;15;JAMBI;1571;KOTA JAMBI;ALFA SYNERGY SEJAHTERA;0809230001652;09/08/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Merpati
284;15;JAMBI;1571;KOTA JAMBI;GIBRAN HANAN BERSAUDARA;0809230108732;09/08/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Hj Nurija Arifin Manaf
285;15;JAMBI;1571;KOTA JAMBI;SISPENJU AMANAH WISATA;1109230013794;09/11/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Prof. Dr. M. Yamin, Sh No. 34
286;15;JAMBI;1571;KOTA JAMBI;BERKAH ALIYA ZHAFIRA NIZAM;1309230033719;09/13/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Kapt. Sujono, Kotabaru Estate / D.10
287;15;JAMBI;1571;KOTA JAMBI;AZWAYU NUR MAZKIRA;1309230110693;09/13/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Tp Sriwijaya Lrg Sepakat
288;15;JAMBI;1507;TANJUNG JABUNG TIMUR;KASIH SETIA ABADI;1309230123089;09/13/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jln. Jend. Ahmad Yani 
289;15;JAMBI;1571;KOTA JAMBI;NIKA INTERNASIONAL TRADE;1309230156255;09/13/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Sultan Hasanuddin No 72
290;15;JAMBI;1505;MUARO JAMBI;ARTHA PRIMA GROUP;1409230054694;09/14/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Lintas Timur Km 33
291;15;JAMBI;1571;KOTA JAMBI;RAGA BODYGUARD JAMBI;1409230106508;09/14/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Ir. H. Juanda - Beliung 
292;15;JAMBI;1571;KOTA JAMBI;ANUGERAH BERKAH GROUP;1509230202416;09/15/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Hos. Cokroaminoto Blok 03
293;15;JAMBI;1571;KOTA JAMBI;DEWA DEWI INDONESIA;1809230089304;09/18/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Perumahan Grand Namura Blok F.06
294;15;JAMBI;1508;BUNGO;QIZI PUTRI NAULI;1909230046533;09/19/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Jambu 
295;15;JAMBI;1508;BUNGO;ARIANDA PUTRA PRODUKSINDO;1909230070616;09/19/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Nangka Rt.009 Rw.000 Perumahan Permata Sungai Kerjan Blok A No. 42
296;15;JAMBI;1502;MERANGIN;PULAU RENGAS PUTRA WIRANATHA;2009230030387;09/20/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Prof. H. M. Yamin, Sh No 21
297;15;JAMBI;1571;KOTA JAMBI;TIGA RAJA MAJU BERSAMA;2109230033909;09/21/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Mayjend Sutoyo Lrg Amanah I
298;15;JAMBI;1571;KOTA JAMBI;ANDOR DIOR ARTHA;2309230020503;09/23/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Kamojang
299;15;JAMBI;1571;KOTA JAMBI;MENARA STRATEGI ENERGI;2509230001425;09/25/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Penerangan, Kelurahan Bagan Pete, Kecamatan Alambarajo, Kota Jambi, Jambi
300;15;JAMBI;1571;KOTA JAMBI;SABIHA AZIZAH EFENDI;2509230057034;09/25/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Danau Sipin
301;15;JAMBI;1506;TANJUNG JABUNG BARAT;SEGMEN KREATIF MEDIA;2609230104915;09/26/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl.  Panglima A. Hamid
302;15;JAMBI;1571;KOTA JAMBI;KKB NUMERO UNO GRUPPO;2609230150062;09/26/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Arif Rahman Hakim. Lorong Wira, Rt 34, Rw 0, Desa Simpang Empat Sipin, Kecamatan Telanaipura, Jambi, Provinsi Jambi, Kode Pos 36361
303;15;JAMBI;1502;MERANGIN;KARYA GARAM MANDIRI;2709230074002;09/27/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Poros A 1
304;15;JAMBI;1571;KOTA JAMBI;ATHAYA JAYA INDONESIA;2809230041219;09/28/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Tp Sriwijaya Lrg Sd 150  Beliung, Alam Barajo Kota Jambi
305;15;JAMBI;1505;MUARO JAMBI;RINS PRIMA SOLUSINDO;2909230077946;09/29/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Lintas Timur
306;15;JAMBI;1505;MUARO JAMBI;BATIK DUO SERANGKAI;0210230024514;10/02/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Lintas Jambi Muara Bulian 
307;15;JAMBI;1505;MUARO JAMBI;KARYA KEMBAR KOTRUKSI BERJAYA;0310230011634;10/03/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Perumahan Helloconia Blokc12
308;15;JAMBI;1571;KOTA JAMBI;HAFIDZ HUMAIRA ASHANA SINERGI;0410230065468;10/04/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Perum Sevilla B 24, Jl. Kebon Daging Rt 041, Kel. Mayang Mangurai, Kec. Alam Barajo, Kota Jambi
309;15;JAMBI;1571;KOTA JAMBI;PUTRA HARIMAU KERINCI;0510230060892;10/05/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Prabu Siliwangi
310;15;JAMBI;1571;KOTA JAMBI;HNM CINEMA ENTERTAINMENT;0510230083028;10/05/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Dr. Siwabessy No. 48 
311;15;JAMBI;1504;BATANGHARI;RASYA MITRA MAJU;0610230052275;10/06/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Perum Mitranda 2 No. A5. Jl.  Talang Inuman
312;15;JAMBI;1571;KOTA JAMBI;SEMANGAT JAYA MAJU;0610230066157;10/06/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jln. Jend. Sudirman No.62A
313;15;JAMBI;1571;KOTA JAMBI;SUNJAYA SUKSES GEMILANG;0810230012892;10/08/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Riau Perum Kota Baru Indah No. 8 Rt 061
314;15;JAMBI;1571;KOTA JAMBI;GENIUSA JASA PRIMA;0810230013439;10/08/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Multatuli Perumahan Argentina Residence Blok E08 Kota Baru-Djb Jambi
315;15;JAMBI;1571;KOTA JAMBI;LENTERA MANDIRI CENTER;1110230077368;10/11/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Adam Malik
316;15;JAMBI;1571;KOTA JAMBI;MEDIA USAHA INFORMATIKA;1110230097642;10/11/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Asparagus Rt 05 Kel. Beliung Kec. Alam Barajo
317;15;JAMBI;1572;Kota Sungai Penuh;KERINCI TANGGUH SINERGI;1210230169474;10/12/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jln Tanah Mendapo No 43-44-45
318;15;JAMBI;1506;TANJUNG JABUNG BARAT;JAVATERA AGROTRADE INDONESIA;1210230183356;10/12/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Kihajar Dewantara 
319;15;JAMBI;1503;SAROLANGUN;BARO OETAMA INDONESIA;1210230187691;10/12/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Ds Gurun Tuo Simpang  Kec.Mandiangin Kabupaten Sarolangun Jambi
320;15;JAMBI;1505;MUARO JAMBI;LANGKAH KANAN TRANS;1510230001954;10/15/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jln. Raya Kasang Pudak Lrg. Masjid Darussalam 
321;15;JAMBI;1505;MUARO JAMBI;KHAFADI OGAN SUMATRA MANDIRI;1610230117245;10/16/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Sakean Jln Jambi Suak Kandis
322;15;JAMBI;1509;TEBO;GEMPAR SUMATERA INDONESIA;2010230068291;10/20/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Desa Kunangan/Teluk Langkap
323;15;JAMBI;1505;MUARO JAMBI;MUDYK INO TECH;2010230098395;10/20/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Ruko Perkantoran Boulevard, Citra Raya City No.11, Mendalo Darat, Kec. Jambi Luar Kota, Kabupaten Muaro Jambi, Jambi 36361
324;15;JAMBI;1571;KOTA JAMBI;EUNOIA INTELEKTUAL INDONESIA;2210230024134;10/22/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Raden Wijaya No 271 Lorong Akimar, Kebun Kopi,
325;15;JAMBI;1503;SAROLANGUN;BRATHA DISTRIBUSI UTAMA;2310230062275;10/23/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Srikandi
326;15;JAMBI;1502;MERANGIN;ITTIBA INTI MAKMUR;2310230106094;10/23/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Lintas Sumatera Km.4
327;15;JAMBI;1571;KOTA JAMBI;MITRA DAPUR LOGISTIK;2710230066149;10/27/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Dr. Ar. Saleh, Lrg. Garuda 3
328;15;JAMBI;1571;KOTA JAMBI;HANS GROUP INDONESIA;2710230113048;10/27/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Kapt Pattimura Lrg. H . Ibrahim Gg. Damai Raya Ii No. 40
329;15;JAMBI;1571;KOTA JAMBI;INDOAGRO CIPTA KARYA;3010230021398;10/30/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Kh. Mas Masyur
330;15;JAMBI;1501;KERINCI;ARSYA KERINCI SAKTI;3010230047408;10/30/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Desa Koto Payang 
331;15;JAMBI;1571;KOTA JAMBI;ARASY MUDA TRANSPORT;3110230341915;10/31/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Kolonel Abunjani
332;15;JAMBI;1572;Kota Sungai Penuh;ALGHIFARI PRATAMA MANDIRI;3110230385859;10/31/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Muradi No. 102 
333;15;JAMBI;1571;KOTA JAMBI;SEPTIAN VISUAL STORY;0711230049206;11/07/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Sunan Giri Lorong Puja Kusuma No. 124
334;15;JAMBI;1506;TANJUNG JABUNG BARAT;YASAWIRYA ADI TORO;0811230059096;11/08/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Bukit Indah
335;15;JAMBI;1571;KOTA JAMBI;RIDHO BINTANG TEKNOLOGI;0911230010102;11/09/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jln Sunan Bonang No 97
336;15;JAMBI;1571;KOTA JAMBI;KARYA BLIMEY INDONESIA;1211230023877;11/12/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl.H.Adam Malik
337;15;JAMBI;1501;KERINCI;RAWA BENTO TEKNOLOGI;1311230106215;11/13/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jln. Air Tenang  No. 15
338;15;JAMBI;1501;KERINCI;BAREH RAJO KERINCI;1511230047271;11/15/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Koto Majidin Kecamatan Air Hangat Kabupaten Kerinci Provinsi Jambi
339;15;JAMBI;1571;KOTA JAMBI;CAKRAVALA MEDIA NUSANTARA;1511230056473;11/15/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Raden Patah
340;15;JAMBI;1505;MUARO JAMBI;MAULA MOGA MULIA;1611230073708;11/16/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Mengkuang Berlayar
341;15;JAMBI;1571;KOTA JAMBI;GMM BERSAUDARA SEJAHTERA;1711230085523;11/17/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl.Fatahillah No 1X, Lorong Gembira
342;15;JAMBI;1571;KOTA JAMBI;THE BROTHERS INDUSTRI;1911230045475;11/19/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan H Adam Malik
343;15;JAMBI;1503;SAROLANGUN;KDE ART PRODUCTION;2011230055058;11/20/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Sukasari
344;15;JAMBI;1571;KOTA JAMBI;ADHIPRABU SOLUSI ARTHA;2111230042924;11/21/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Perumahan Amuntai Blok E-7
345;15;JAMBI;1505;MUARO JAMBI;HARTONO ADHI KARYA ANDHALAS;2311230067711;11/23/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Raya Kasang Lopak Alai Rt 02/I
346;15;JAMBI;1571;KOTA JAMBI;CUAN BESAMO INVESTAMA;2311230073774;11/23/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. St Baharudin
347;15;JAMBI;1505;MUARO JAMBI;ZONA DIGITAL JAMBI;2311230074527;11/23/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jln.Patimura, Grand Paramound No.D14
348;15;JAMBI;1571;KOTA JAMBI;RIZKI MANDIRI JAMBI;2411230061419;11/24/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Perumahan Mutiara Simpang Rimbo
349;15;JAMBI;1508;BUNGO;SAWINDO BUNGO MANDIRI;2511230048306;11/25/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Dusun Simpang Babeko
350;15;JAMBI;1571;KOTA JAMBI;RINDA MECDYKA MUDA;2811230000993;11/28/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jln. Swadaya Raya 2 Perum Dinda Residence Blok C1
351;15;JAMBI;1508;BUNGO;DZAKY JAYA BATTERY;2811230086504;11/28/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Lintas Sumatera Km. 02 Depan Masjid Agung Ma. Bungo, Rt 002/ Rw 002 , Sungai Kerjan, Bungo Dani,Muara Bungo,Muara Bungo,Jambi
352;15;JAMBI;1571;KOTA JAMBI;ASRI MEDIA JAYA RAYA MEMBAHANA;2911230032966;11/29/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Jawa
353;15;JAMBI;1571;KOTA JAMBI;KURSUS BAGUS SUKSES;0412230060713;12/04/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jln Lombok Rt19
354;15;JAMBI;1505;MUARO JAMBI;ARUMI RAZETA TIGA SAUDARA;0412230087759;12/04/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Simpang Acai Jambi Paradise Blok H No 03 Perum Bluru Park
355;15;JAMBI;1509;TEBO;BELLILAS JAYA SHOP;0412230089763;12/04/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Sekolah Nomor 10
356;15;JAMBI;1504;BATANGHARI;BROTHER INDO HARUM;0512230114769;12/05/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Merbau Satu
357;15;JAMBI;1571;KOTA JAMBI;SARANA MESIN NUSAESIA;0612230041185;12/06/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jln. Prof M Yamin No. 58
358;15;JAMBI;1571;KOTA JAMBI;SARANA DUTA MAHARDIKA;0612230057442;12/06/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Siwabessy No. 82
359;15;JAMBI;1505;MUARO JAMBI;GLOBAL TRAVELIDAY WISATA;0612230094149;12/06/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Gerunggung
360;15;JAMBI;1508;BUNGO;NANATECH GADGET DIGITAL;0712230037024;12/07/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Rangkayo Hitam Lrg. Duku I
361;15;JAMBI;1571;KOTA JAMBI;ASRI MEDIA INDONESIA;0712230175016;12/07/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Tarmizi Kadir, Lorong Mustaqim
362;15;JAMBI;1506;TANJUNG JABUNG BARAT;MERISKA NET MEDIA;0812230018114;12/08/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jln Piere Tendean Bengkinang Ujung Kuala
363;15;JAMBI;1508;BUNGO;TRITAMA PERSADA NUSANTARA;0812230073565;12/08/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Perumahan Graha Sungai Buluh Indah Blok G No. 39
364;15;JAMBI;1501;KERINCI;APOTEK ELSY FARMA;1212230035591;12/12/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Pematang Lingkung
365;15;JAMBI;1506;TANJUNG JABUNG BARAT;ASNAFF JAMBI GRUP;1312230002075;12/13/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Jendral Sudirman
366;15;JAMBI;1509;TEBO;RAYYA NIAGA UTAMA;1312230026748;12/13/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl.Panglima Manas 
367;15;JAMBI;1505;MUARO JAMBI;ALMAN JAYA CONNECTION;1312230148935;12/13/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Desa Sungai Duren
368;15;JAMBI;1501;KERINCI;POROS JAMBI MEDIA;1512230081674;12/15/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Muara Semerah Mudik
369;15;JAMBI;1571;KOTA JAMBI;KHALID SUKSES BERSAMA;1612230017808;12/16/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Marsda Surya Dharma Perumahan Bukit Permata Blok C10
370;15;JAMBI;1571;KOTA JAMBI;BERKAH SAWIT JAMBI;1612230017876;12/16/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jln. Penerangan
371;15;JAMBI;1509;TEBO;TEBO BERKAH BERSAMA;1612230020824;12/16/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Lintas Tebo-Bungo
372;15;JAMBI;1571;KOTA JAMBI;TRASVELA TASMI JAYA;1812230015505;12/18/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Prof. Dr. M. Yamin, Sh No. 34
373;15;JAMBI;1505;MUARO JAMBI;ADZRIEL JAYA RENT CAR;1912230180693;12/19/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Suka Sari Rt.001 Rw.001 Desa Marga Mulya. Muaro Jambi 36365
374;15;JAMBI;1571;KOTA JAMBI;HITAM PUTIH MEDIA;2312230024477;12/23/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Jend A Thalib Lorong Pakis 3
375;15;JAMBI;1571;KOTA JAMBI;KOPASHAS JAMBI DIGITAL;2312230026784;12/23/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Jend A Thalib Lorong Pakis 3, Kota Jambi, Jambi
376;15;JAMBI;1509;TEBO;SENI HARAPAN BERSAMA;2512230030195;12/25/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Perumahan Griya Alam Tebo Block B21 
377;15;JAMBI;1506;TANJUNG JABUNG BARAT;THREED FUTURE INDONESIA;2612230023207;12/26/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. A. Masjid Brangas
378;15;JAMBI;1505;MUARO JAMBI;GELAM NET SOLUTION;2912230017217;12/29/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Jambi Petaling Pasar Simpang Pramuka 
379;15;JAMBI;1509;TEBO;SEHATI RAMBAH LESTARI;3112230013744;12/31/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Dsn Surya Bakti
